Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance,Heart Rate
"2021-02-07 16:03:05.706",0.000000,0.000000,0.000000,0.108231,-1.044922,-0.135422,1.059205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:05.807",0.000000,0.000000,0.000000,-0.007584,-1.131241,0.206543,1.149967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:05.906",0.000000,0.000000,0.000000,0.076752,-0.941620,-0.159286,0.958077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:06.006",0.000000,0.000000,0.000000,0.057343,-0.913025,-0.198364,0.936083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:06.106",0.000000,0.000000,0.000000,0.028122,-1.068863,0.080338,1.072247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:06.207",0.000000,0.000000,0.000000,0.054672,-0.971970,-0.103256,0.978967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:06.306",0.000000,0.000000,0.000000,0.041672,-0.967987,-0.110489,0.975163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:06.406",0.000000,0.000000,0.000000,0.048447,-1.033859,0.003159,1.034999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:06.506",0.000000,0.000000,0.000000,0.047897,-0.963898,-0.110886,0.971436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:06.606",0.000000,0.000000,0.000000,0.044022,-1.013367,-0.031433,1.014809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:06.706",0.000000,0.000000,0.000000,0.048492,-0.982727,-0.081223,0.987270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:06.807",0.000000,0.000000,0.000000,0.045807,-1.000214,-0.053009,1.002664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:06.906",0.000000,0.000000,0.000000,0.047607,-0.990067,-0.069946,0.993675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:07.007",0.000000,0.000000,0.000000,0.046844,-0.996674,-0.059250,0.999531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:07.106",0.000000,0.000000,0.000000,0.046021,-0.990860,-0.065826,0.994110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:07.206",0.000000,0.000000,0.000000,0.047073,-0.997208,-0.059952,1.000117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:07.307",0.000000,0.000000,0.000000,0.045212,-0.991989,-0.064896,0.995137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:07.406",0.000000,0.000000,0.000000,0.047333,-0.996307,-0.059387,0.999197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:07.506",0.000000,0.000000,0.000000,0.046921,-0.993134,-0.065048,0.996367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:07.606",0.000000,0.000000,0.000000,0.046600,-0.995361,-0.061829,0.998368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:07.706",0.000000,0.000000,0.000000,0.046524,-0.993729,-0.063568,0.996846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:07.806",0.000000,0.000000,0.000000,0.045822,-0.995285,-0.062073,0.998271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:07.906",0.000000,0.000000,0.000000,0.045975,-0.993546,-0.063614,0.996641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:08.007",0.000000,0.000000,0.000000,0.045624,-0.993210,-0.061722,0.996171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:08.108",0.000000,0.000000,0.000000,0.046677,-0.994003,-0.064056,0.997158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:08.208",0.000000,0.000000,0.000000,0.046219,-0.994476,-0.061584,0.997453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:08.308",0.000000,0.000000,0.000000,0.046936,-0.994156,-0.062790,0.997242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:08.407",0.000000,0.000000,0.000000,0.046783,-0.994888,-0.062256,0.997931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:08.508",0.000000,0.000000,0.000000,0.046341,-0.994904,-0.062698,0.997954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:08.610",0.000000,0.000000,0.000000,0.046295,-0.994995,-0.062195,0.998011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:08.710",0.000000,0.000000,0.000000,0.046814,-0.994507,-0.063049,0.997602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:08.810",0.000000,0.000000,0.000000,0.046234,-0.994080,-0.062027,0.997085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:08.910",0.000000,0.000000,0.000000,0.046906,-0.994385,-0.062897,0.997475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:09.010",0.000000,0.000000,0.000000,0.046692,-0.994659,-0.062195,0.997695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:09.110",0.000000,0.000000,0.000000,0.046524,-0.993973,-0.061768,0.996976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:09.210",0.000000,0.000000,0.000000,0.047073,-0.994644,-0.062057,0.997689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:09.310",0.000000,0.000000,0.000000,0.047348,-0.995575,-0.063049,0.998692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:09.410",0.000000,0.000000,0.000000,0.046982,-0.994202,-0.062317,0.997260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:09.510",0.000000,0.000000,0.000000,0.046478,-0.995010,-0.062500,0.998054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:09.610",0.000000,0.000000,0.000000,0.046402,-0.993912,-0.062546,0.996958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:09.711",0.000000,0.000000,0.000000,0.046555,-0.994156,-0.061722,0.997157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:09.810",0.000000,0.000000,0.000000,0.047165,-0.994003,-0.061768,0.997037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:09.910",0.000000,0.000000,0.000000,0.046982,-0.995224,-0.062195,0.998272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:10.010",0.000000,0.000000,0.000000,0.046692,-0.993912,-0.061752,0.996922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:10.110",0.000000,0.000000,0.000000,0.046021,-0.995392,-0.061630,0.998359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:10.210",0.000000,0.000000,0.000000,0.046417,-0.994843,-0.061050,0.997794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:10.310",0.000000,0.000000,0.000000,0.045853,-0.994568,-0.061295,0.997509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:10.410",0.000000,0.000000,0.000000,0.046143,-0.995209,-0.061325,0.998163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:10.510",0.000000,0.000000,0.000000,0.047043,-0.994644,-0.060379,0.997585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:10.610",0.000000,0.000000,0.000000,0.046906,-0.993912,-0.060028,0.996827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:10.710",0.000000,0.000000,0.000000,0.045837,-0.994827,-0.059906,0.997683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:10.810",0.000000,0.000000,0.000000,0.036514,-1.083755,0.057785,1.085909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:10.910",0.000000,0.000000,0.000000,0.050003,-0.933182,-0.148224,0.946202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:11.010",0.000000,0.000000,0.000000,0.016556,-1.578522,0.384766,1.624823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:11.110",0.000000,0.000000,0.000000,0.003052,-1.139938,-0.062241,1.141640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:11.210",0.000000,0.000000,0.000000,0.024841,-0.877304,-0.162079,0.892496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:11.310",0.000000,0.000000,0.000000,0.041245,-1.422058,0.152069,1.430760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:11.410",0.000000,0.000000,0.000000,0.147369,-1.138611,0.084122,1.151186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:11.510",0.000000,0.000000,0.000000,0.001465,-0.940063,0.295471,0.985406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:11.610",0.000000,0.000000,0.000000,-0.012741,-0.917969,0.187332,0.936975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:11.710",0.000000,0.000000,0.000000,0.170654,-1.123718,-0.092316,1.140345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:11.808",0.000000,0.000000,0.000000,-0.128326,-1.459045,0.377762,1.512609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:11.912",0.000000,0.000000,0.000000,-0.006317,-1.966980,0.589371,2.053389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:12.011",0.000000,0.000000,0.000000,0.245605,-2.970673,0.024078,2.980905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:12.108",0.000000,0.000000,0.000000,-0.034561,-2.457535,0.326050,2.479310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:12.210",0.000000,0.000000,0.000000,0.050262,-1.173019,0.522659,1.285175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:12.308",0.000000,0.000000,0.000000,0.091782,-0.210175,0.206406,0.308546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:12.410",0.000000,0.000000,0.000000,0.003326,0.182892,0.081696,0.200336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:12.510",0.000000,0.000000,0.000000,-0.003204,0.253891,0.076126,0.265078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:12.608",0.000000,0.000000,0.000000,0.021042,0.203690,-0.012009,0.205125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:12.707",0.000000,0.000000,0.000000,0.033798,-0.006180,-0.027664,0.044111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:12.808",0.000000,0.000000,0.000000,-0.006531,-0.800232,0.067444,0.803096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:12.910",0.000000,0.000000,0.000000,-0.062225,-1.947006,0.184570,1.956725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:13.010",0.000000,0.000000,0.000000,0.029816,-2.378677,0.225357,2.389515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:13.110",0.000000,0.000000,0.000000,0.150192,-2.521713,0.147644,2.530493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:13.210",0.000000,0.000000,0.000000,-0.139328,-2.039902,-0.099091,2.047054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:13.310",0.000000,0.000000,0.000000,-0.011124,-1.445435,0.219940,1.462114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:13.410",0.000000,0.000000,0.000000,-0.071243,-1.861053,0.560959,1.945063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:13.510",0.000000,0.000000,0.000000,0.105682,-2.484894,-0.146378,2.491444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:13.610",0.000000,0.000000,0.000000,-0.167953,-2.641205,0.304611,2.664012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:13.710",0.000000,0.000000,0.000000,0.152908,-1.751999,0.552856,1.843511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:13.810",0.000000,0.000000,0.000000,0.033997,-0.302048,0.239838,0.387183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:13.910",0.000000,0.000000,0.000000,-0.001709,0.138794,0.065353,0.153420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:14.010",0.000000,0.000000,0.000000,0.007233,0.189209,0.096619,0.212574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:14.110",0.000000,0.000000,0.000000,0.029800,0.142441,0.061569,0.158013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:14.210",0.000000,0.000000,0.000000,0.043335,0.005249,0.001114,0.043666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:14.310",0.000000,0.000000,0.000000,-0.050385,-0.420639,0.055832,0.427309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:14.410",0.000000,0.000000,0.000000,0.066086,-1.700211,0.053848,1.702346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:14.510",0.000000,0.000000,0.000000,0.004700,-2.601776,0.198853,2.609368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:14.610",0.000000,0.000000,0.000000,0.054443,-2.528931,0.249603,2.541802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:14.713",0.000000,0.000000,0.000000,-0.046371,-2.247528,-0.080383,2.249443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:14.809",0.000000,0.000000,0.000000,-0.035156,-1.492096,0.248657,1.513082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:14.910",0.000000,0.000000,0.000000,-0.071838,-1.777161,0.516205,1.852007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:15.010",0.000000,0.000000,0.000000,0.275589,-2.591721,-0.213165,2.615034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:15.110",0.000000,0.000000,0.000000,-0.178589,-2.628036,0.288147,2.649811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:15.210",0.000000,0.000000,0.000000,0.191376,-1.811111,0.587662,1.913660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:15.310",0.000000,0.000000,0.000000,0.013275,-0.307083,0.143723,0.339312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:15.410",0.000000,0.000000,0.000000,-0.005341,0.019165,0.047180,0.051203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:15.510",0.000000,0.000000,0.000000,0.009003,0.248245,0.037155,0.251172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:15.610",0.000000,0.000000,0.000000,0.010529,0.276291,0.002213,0.276500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:15.710",0.000000,0.000000,0.000000,0.015381,0.136627,-0.009766,0.137837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:15.810",0.000000,0.000000,0.000000,-0.017883,-0.324738,0.087601,0.336821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:15.910",0.000000,0.000000,0.000000,0.034256,-1.671524,0.100708,1.674905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:16.010",0.000000,0.000000,0.000000,0.020203,-2.401505,0.239960,2.413548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:16.110",0.000000,0.000000,0.000000,0.100784,-2.552597,0.254272,2.567209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:16.210",0.000000,0.000000,0.000000,-0.028839,-2.031189,-0.024292,2.031539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:16.310",0.000000,0.000000,0.000000,-0.008850,-1.655228,0.137817,1.660979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:16.410",0.000000,0.000000,0.000000,0.029480,-1.681152,0.456726,1.742338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:16.511",0.000000,0.000000,0.000000,0.078751,-2.569077,0.053131,2.570832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:16.610",0.000000,0.000000,0.000000,-0.017014,-2.789062,0.211121,2.797093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:16.710",0.000000,0.000000,0.000000,0.156326,-1.907974,0.481598,1.974016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:16.810",0.000000,0.000000,0.000000,0.025970,-0.389267,0.286621,0.484102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:16.910",0.000000,0.000000,0.000000,-0.011353,0.043106,0.040375,0.060143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:17.010",0.000000,0.000000,0.000000,0.011551,0.131577,0.046555,0.140047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:17.110",0.000000,0.000000,0.000000,0.039429,0.152191,-0.016037,0.158032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:17.210",0.000000,0.000000,0.000000,0.036102,0.120712,-0.037827,0.131551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:17.309",0.000000,0.000000,0.000000,0.027313,-0.195374,0.056564,0.205223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:17.409",0.000000,0.000000,0.000000,0.018646,-1.557800,0.090607,1.560544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:17.508",0.000000,0.000000,0.000000,-0.047546,-2.184586,0.109344,2.187837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:17.610",0.000000,0.000000,0.000000,-0.010239,-2.469528,0.344482,2.493460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:17.710",0.000000,0.000000,0.000000,0.276855,-2.148788,-0.282898,2.184942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:17.809",0.000000,0.000000,0.000000,-0.034164,-1.823410,0.208893,1.835655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:17.910",0.000000,0.000000,0.000000,-0.146393,-1.451340,0.541611,1.556008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:18.010",0.000000,0.000000,0.000000,0.308517,-2.329666,0.044357,2.350424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:18.108",0.000000,0.000000,0.000000,-0.188202,-2.935471,0.189072,2.947568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:18.210",0.000000,0.000000,0.000000,0.106522,-2.002823,0.386185,2.042495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:18.310",0.000000,0.000000,0.000000,0.073898,-0.662491,0.294830,0.728890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:18.409",0.000000,0.000000,0.000000,0.014938,-0.063416,0.045303,0.079354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:18.510",0.000000,0.000000,0.000000,-0.022583,0.158691,0.027420,0.162619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:18.610",0.000000,0.000000,0.000000,0.000488,0.281586,-0.010864,0.281796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:18.710",0.000000,0.000000,0.000000,0.042450,0.188690,-0.031158,0.195900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:18.810",0.000000,0.000000,0.000000,0.038376,-0.065796,0.017593,0.078175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:18.910",0.000000,0.000000,0.000000,-0.072479,-0.902832,0.079559,0.909224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:19.010",0.000000,0.000000,0.000000,0.078796,-1.981354,0.112488,1.986108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:19.109",0.000000,0.000000,0.000000,0.047791,-2.295517,0.034973,2.296281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:19.210",0.000000,0.000000,0.000000,0.044876,-2.156204,0.124176,2.160243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:19.309",0.000000,0.000000,0.000000,0.070038,-1.858185,-0.025803,1.859683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:19.409",0.000000,0.000000,0.000000,0.002518,-1.133469,0.117737,1.139570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:19.510",0.000000,0.000000,0.000000,0.026230,-0.958420,0.121429,0.966438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:19.610",0.000000,0.000000,0.000000,-0.015884,-1.029449,0.087372,1.033273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:19.711",0.000000,0.000000,0.000000,0.063248,-1.019165,-0.083008,1.024494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:19.810",0.000000,0.000000,0.000000,0.086594,-1.104630,-0.243637,1.134488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:19.910",0.000000,0.000000,0.000000,0.055618,-1.398911,-0.061737,1.401376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:20.009",0.000000,0.000000,0.000000,-0.006989,-1.199265,-0.094666,1.203015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:20.107",0.000000,0.000000,0.000000,0.090775,-1.079620,-0.137848,1.092164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:20.207",0.000000,0.000000,0.000000,0.023209,-0.888443,-0.044312,0.889850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:20.307",0.000000,0.000000,0.000000,0.282562,-2.155090,-0.717789,2.288990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:20.407",0.000000,0.000000,0.000000,0.099014,-0.913818,-0.247574,0.951925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:20.508",0.000000,0.000000,0.000000,0.042969,-1.152374,0.005188,1.153187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:20.610",0.000000,0.000000,0.000000,0.065796,-1.097336,0.107986,1.104598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:20.710",0.000000,0.000000,0.000000,0.038010,-0.913849,-0.173462,0.930942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:20.810",0.000000,0.000000,0.000000,0.067474,-1.043762,0.020844,1.046149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:20.910",0.000000,0.000000,0.000000,0.032715,-0.964203,-0.102219,0.970158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:21.010",0.000000,0.000000,0.000000,0.059708,-1.008408,-0.038666,1.010913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:21.110",0.000000,0.000000,0.000000,0.039627,-0.980484,-0.077682,0.984354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:21.210",0.000000,0.000000,0.000000,0.053696,-1.007294,-0.039215,1.009486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2021-02-07 16:03:21.310",0.000000,0.000000,0.000000,0.047287,-0.985550,-0.071167,0.989247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
